postal_code,district,district_grp,state,zone,metro,tier,city
689513,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689514,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689520,alappuzha,alappuzha,kerala,south,no,tier3,chengannur
689521,alappuzha,alappuzha,kerala,south,no,tier3,chengannur
689531,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689532,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689533,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689541,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689542,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689543,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689544,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689545,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689546,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689547,pathanamthitta,pathanamthitta,kerala,south,no,tier3,tiruvalla
689548,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689549,pathanamthitta,pathanamthitta,kerala,south,no,tier3,kozhencherry
689550,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689551,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689571,alappuzha,alappuzha,kerala,south,no,tier3,kuttanad
689572,alappuzha,alappuzha,kerala,south,no,tier3,kuttanad
689573,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
689574,alappuzha,alappuzha,kerala,south,no,tier3,kuttanadu
689581,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689582,pathanamthitta,pathanamthitta,kerala,south,no,tier3,tiruvalla
689583,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689584,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689585,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689586,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689587,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689588,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689589,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689590,alappuzha,alappuzha,kerala,south,no,tier3,kuttanadu
689591,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689592,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689594,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689595,alappuzha,alappuzha,kerala,south,no,tier3,kuttanad
689597,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689602,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689611,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689612,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689613,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689614,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689615,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689621,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689622,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
689623,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
689624,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
689625,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689626,pathanamthitta,pathanamthitta,kerala,south,no,tier3,alappuzha
689627,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
689641,pathanamthitta,pathanamthitta,kerala,south,no,tier3,kozhencherry
689642,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689643,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689644,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689645,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689646,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689647,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689648,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689649,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689650,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689652,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689653,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689654,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689656,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689661,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689662,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689663,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689664,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689666,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689667,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689668,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689671,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689672,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689673,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689674,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689675,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689676,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689677,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689678,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689691,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689692,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689693,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689694,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689695,kollam,kollam,kerala,south,no,tier3,pathanapuram
689696,kollam,kollam,kerala,south,no,tier3,pathanapuram
689698,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689699,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
689711,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
690101,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690102,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690103,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690104,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690105,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690106,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690107,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690108,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690110,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690501,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690502,alappuzha,alappuzha,kerala,south,no,tier3,kayamkulam
690503,alappuzha,alappuzha,kerala,south,no,tier3,kayamkulam
690504,alappuzha,alappuzha,kerala,south,no,tier3,adoor
690505,alappuzha,alappuzha,kerala,south,no,tier3,kayamkulam
690506,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690507,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690508,alappuzha,alappuzha,kerala,south,no,tier3,kayamkulam
690509,alappuzha,alappuzha,kerala,south,no,tier3,chengannur
690510,alappuzha,alappuzha,kerala,south,no,tier3,chengannur
690511,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690512,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690513,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690514,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690515,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690516,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690517,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690518,kollam,kollam,kerala,south,no,tier3,karunagappally
690519,kollam,kollam,kerala,south,no,tier3,kollam
690520,kollam,kollam,kerala,south,no,tier3,kunnathur
690521,kollam,kollam,kerala,south,no,tier3,kollam
690522,kollam,kollam,kerala,south,no,tier3,pathanamthitta
690523,kollam,kollam,kerala,south,no,tier3,karunagappally
690524,kollam,kollam,kerala,south,no,tier3,karunagappally
690525,kollam,kollam,kerala,south,no,tier3,kollam
690526,kollam,kollam,kerala,south,no,tier3,kollam
690527,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690528,kollam,kollam,kerala,south,no,tier3,karunagappally
690529,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690530,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690531,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690532,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690533,alappuzha,alappuzha,kerala,south,no,tier3,kayamkulam
690534,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690535,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690536,kollam,kollam,kerala,south,no,tier3,karunagappally
690537,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690538,kollam,kollam,kerala,south,no,tier3,karunagappally
690539,kollam,kollam,kerala,south,no,tier3,karunagappally
690540,kollam,kollam,kerala,south,no,tier3,kunnathur
690542,kollam,kollam,kerala,south,no,tier3,karunagappally
690544,kollam,kollam,kerala,south,no,tier3,karunagappally
690546,kollam,kollam,kerala,south,no,tier3,kollam
690547,alappuzha,alappuzha,kerala,south,no,tier3,karunagappally
690548,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690558,alappuzha,alappuzha,kerala,south,no,tier3,mavelikara
690559,alappuzha,alappuzha,kerala,south,no,tier3,karthikappally
690561,kollam,kollam,kerala,south,no,tier3,kunnathur
690571,alappuzha,alappuzha,kerala,south,no,tier3,alappuzha
690572,alappuzha,alappuzha,kerala,south,no,tier3,kayamkulam
690573,kollam,kollam,kerala,south,no,tier3,karunagappally
690574,kollam,kollam,kerala,south,no,tier3,karunagappally
691001,kollam,kollam,kerala,south,no,tier3,kollam
691002,kollam,kollam,kerala,south,no,tier3,kollam
691003,kollam,kollam,kerala,south,no,tier3,kollam
691004,kollam,kollam,kerala,south,no,tier3,kollam
691005,kollam,kollam,kerala,south,no,tier3,kollam
691006,kollam,kollam,kerala,south,no,tier3,kollam
691007,kollam,kollam,kerala,south,no,tier3,kollam
691008,kollam,kollam,kerala,south,no,tier3,kollam
691009,kollam,kollam,kerala,south,no,tier3,kollam
691010,kollam,kollam,kerala,south,no,tier3,kollam
691011,kollam,kollam,kerala,south,no,tier3,kollam
691012,kollam,kollam,kerala,south,no,tier3,kollam
691013,kollam,kollam,kerala,south,no,tier3,kollam
691014,kollam,kollam,kerala,south,no,tier3,kollam
691015,kollam,kollam,kerala,south,no,tier3,kollam
691016,kollam,kollam,kerala,south,no,tier3,kollam
691019,kollam,kollam,kerala,south,no,tier3,kollam
691020,kollam,kollam,kerala,south,no,tier3,kollam
691021,kollam,kollam,kerala,south,no,tier3,kollam
691301,kollam,kollam,kerala,south,no,tier3,kollam
691302,kollam,kollam,kerala,south,no,tier3,kollam
691303,kollam,kollam,kerala,south,no,tier3,kollam
691304,kollam,kollam,kerala,south,no,tier3,kollam
691305,kollam,kollam,kerala,south,no,tier3,kollam
691306,kollam,kollam,kerala,south,no,tier3,anchal
691307,kollam,kollam,kerala,south,no,tier3,pathanapuram
691308,kollam,kollam,kerala,south,no,tier3,pathanapuram
691309,kollam,kollam,kerala,south,no,tier3,pathanapuram
691310,kollam,kollam,kerala,south,no,tier3,pathanapuram
691311,kollam,kollam,kerala,south,no,tier3,kollam
691312,kollam,kollam,kerala,south,no,tier3,pathanapuram
691319,kollam,kollam,kerala,south,no,tier3,kollam
691322,kollam,kollam,kerala,south,no,tier3,kollam
691331,kollam,kollam,kerala,south,no,tier3,pathanapuram
691332,kollam,kollam,kerala,south,no,tier3,pathanapuram
691333,kollam,kollam,kerala,south,no,tier3,pathanapuram
691334,kollam,kollam,kerala,south,no,tier3,kollam
691500,kollam,kollam,kerala,south,no,tier3,kollam
691501,kollam,kollam,kerala,south,no,tier3,kollam
691502,kollam,kollam,kerala,south,no,tier3,kollam
691503,kollam,kollam,kerala,south,no,tier3,kollam
691504,kollam,kollam,kerala,south,no,tier3,kollam
691505,kollam,kollam,kerala,south,no,tier3,ezhukone
691506,kollam,kollam,kerala,south,no,tier3,kottarakkara
691507,kollam,kollam,kerala,south,no,tier3,kollam
691508,kollam,kollam,kerala,south,no,tier3,kollam
691509,kollam,kollam,kerala,south,no,tier3,kollam
691510,kollam,kollam,kerala,south,no,tier3,kollam
691511,kollam,kollam,kerala,south,no,tier3,kollam
691512,kollam,kollam,kerala,south,no,tier3,kollam
691515,kollam,kollam,kerala,south,no,tier3,kollam
691516,kollam,kollam,kerala,south,no,tier3,kollam
691520,kollam,kollam,kerala,south,no,tier3,kottarakara
691521,kollam,kollam,kerala,south,no,tier3,kollam
691522,kollam,kollam,kerala,south,no,tier3,pathanapuram
691523,pathanamthitta,pathanamthitta,kerala,south,no,tier3,adoor
691524,pathanamthitta,pathanamthitta,kerala,south,no,tier3,kollam
691525,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
691526,pathanamthitta,pathanamthitta,kerala,south,no,tier3,kollam
691527,kollam,kollam,kerala,south,no,tier3,pathanamthitta
691530,pathanamthitta,pathanamthitta,kerala,south,no,tier3,kollam
691531,kollam,kollam,kerala,south,no,tier3,kottarakkara
691532,kollam,kollam,kerala,south,no,tier3,kollam
691533,kollam,kollam,kerala,south,no,tier3,ayoor
691534,kollam,kollam,kerala,south,no,tier3,kollam
691535,kollam,kollam,kerala,south,no,tier3,kollam
691536,kollam,kollam,kerala,south,no,tier3,kollam
691537,kollam,kollam,kerala,south,no,tier3,kollam
691538,kollam,kollam,kerala,south,no,tier3,kollam
691540,kollam,kollam,kerala,south,no,tier3,kollam
691541,kollam,kollam,kerala,south,no,tier3,kollam
691543,kollam,kollam,kerala,south,no,tier3,kollam
691551,pathanamthitta,pathanamthitta,kerala,south,no,tier3,adoor
691552,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
691553,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
691554,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
691555,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
691556,pathanamthitta,pathanamthitta,kerala,south,no,tier3,pathanamthitta
691557,kollam,kollam,kerala,south,no,tier3,kottarakkara
691559,kollam,kollam,kerala,south,no,tier3,kottarakkara
691560,kollam,kollam,kerala,south,no,tier3,kottarakkara
691566,kollam,kollam,kerala,south,no,tier3,kollam
691571,kollam,kollam,kerala,south,no,tier3,kollam
691572,kollam,kollam,kerala,south,no,tier3,kollam
691573,kollam,kollam,kerala,south,no,tier3,kollam
691574,kollam,kollam,kerala,south,no,tier3,kollam
691576,kollam,kollam,kerala,south,no,tier3,kollam
691577,kollam,kollam,kerala,south,no,tier3,kollam
691578,kollam,kollam,kerala,south,no,tier3,kollam
691579,kollam,kollam,kerala,south,no,tier3,kollam
691581,kollam,kollam,kerala,south,no,tier3,kollam
691582,kollam,kollam,kerala,south,no,tier3,karunagappally
691583,kollam,kollam,kerala,south,no,tier3,kollam
691584,kollam,kollam,kerala,south,no,tier3,karunagappally
691585,kollam,kollam,kerala,south,no,tier3,karunagappally
691589,kollam,kollam,kerala,south,no,tier3,kollam
691590,kollam,kollam,kerala,south,no,tier3,karunagappally
691601,kollam,kollam,kerala,south,no,tier3,kollam
691602,kollam,kollam,kerala,south,no,tier3,kollam
695001,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695002,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695003,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695004,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695005,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695006,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695007,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695008,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695009,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695010,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695011,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695012,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695013,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695014,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695015,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695016,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695017,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695018,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695019,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695020,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695021,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695022,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695023,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695024,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695025,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695026,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695027,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695028,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695029,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695030,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695032,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695033,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695034,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695035,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695036,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695038,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695040,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695042,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695043,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695044,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695083,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695099,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695101,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,attingal
695102,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
695103,thiruvananthapuram,thiruvananthapuram,kerala,south,no,tier3,trivandrum
